Phi[deg],Theta[deg],dB(GainTotal),Array_Data
138,46,-3.56727,
140,46,-5.26805,
142,46,-0.423543,
144,46,-1.09671,
146,46,-3.03049,
148,46,2.41872,
150,46,4.67216,
152,46,4.65784,
154,46,5.25589,
156,46,6.39267,
158,46,6.68098,
160,46,5.81158,
162,46,3.07887,
164,46,-3.33061,
166,46,-13.0288,
168,46,-7.03035,
170,46,-5.02503,
172,46,-2.51492,
174,46,0.867425,
176,46,3.9661,
178,46,5.49424,
180,46,4.66117,
-180,48,6.4656,
-178,48,1.61191,
-176,48,-8.7701,
-174,48,-0.319263,
-172,48,1.40888,
-170,48,1.5283,
-168,48,2.43011,
-166,48,1.20465,
-164,48,-5.69926,
-162,48,-12.8201,
-160,48,-2.5475,
-158,48,1.39349,
-156,48,4.19164,
-154,48,5.20768,
-152,48,4.42867,
-150,48,2.30313,
-148,48,-0.866855,
-146,48,-4.08264,
-144,48,-3.54917,
-142,48,0.671725,
-140,48,2.89262,
-138,48,1.30323,
-136,48,-4.65841,
-134,48,-3.45436,
-132,48,-0.15611,
-130,48,2.68922,
-128,48,4.21753,
-126,48,2.32886,
-124,48,-3.23048,
-122,48,-1.48679,
-120,48,1.32087,
-118,48,1.52274,
-116,48,-0.428493,
-114,48,-6.49077,
-112,48,-10.5217,
-110,48,-3.30101,
-108,48,-1.33221,
-106,48,-2.00615,
-104,48,-5.27412,
-102,48,-10.6122,
-100,48,-5.27366,
-98,48,-0.691625,
-96,48,0.881738,
-94,48,-0.698456,
-92,48,-8.66857,
-90,48,-4.61537,
-88,48,1.87902,
-86,48,3.13899,
-84,48,0.894815,
-82,48,-4.89431,
-80,48,-12.9494,
-78,48,-16.4361,
-76,48,-3.95703,
-74,48,0.116617,
-72,48,-0.946421,
-70,48,-12.2049,
-68,48,-3.96131,
-66,48,2.03386,
-64,48,3.03233,
-62,48,1.79309,
-60,48,-0.0550167,
-58,48,-1.82139,
-56,48,-1.3714,
-54,48,1.00437,
-52,48,1.41028,
-50,48,-1.51392,
-48,48,-11.2309,
-46,48,-10.3252,
-44,48,-5.82887,
-42,48,-5.40047,
-40,48,-1.01356,
-38,48,1.19713,
-36,48,-0.966417,
-34,48,-1.3755,
-32,48,3.25218,
-30,48,4.40872,
-28,48,3.52104,
-26,48,3.62938,
-24,48,4.77405,
-22,48,5.42082,
-20,48,4.62116,
-18,48,1.93187,
-16,48,0.229198,
-14,48,0.590507,
-12,48,-1.29072,
-10,48,-6.1585,
-8,48,-23.2244,
-6,48,-0.676778,
-4,48,6.101,
-2,48,8.49941,
0,48,7.46352,
2,48,1.64754,
4,48,-9.42992,
6,48,1.44181,
8,48,2.64179,
10,48,1.79233,
12,48,1.91265,
14,48,0.27729,
16,48,-6.71074,
18,48,-12.4325,
20,48,-5.39936,
22,48,0.135186,
24,48,3.78307,
26,48,4.6418,
28,48,3.56629,
30,48,1.62267,
32,48,-1.18056,
34,48,-4.03249,
36,48,-2.50244,
38,48,1.77418,
40,48,3.79772,
42,48,1.96644,
44,48,-3.13451,
46,48,-1.00626,
48,48,0.543281,
50,48,2.37598,
52,48,3.97539,
54,48,2.13083,
56,48,-1.78305,
58,48,0.710981,
60,48,2.39716,
62,48,2.335,
64,48,0.977279,
66,48,-3.54517,
68,48,-7.18739,
70,48,-1.13543,
72,48,1.06833,
74,48,0.564716,
76,48,-2.36888,
78,48,-8.28441,
80,48,-7.43303,
82,48,-2.89631,
84,48,-1.95568,
86,48,-5.22276,
88,48,-8.82885,
90,48,-0.0782618,
92,48,3.55102,
94,48,3.71268,
96,48,0.571964,
98,48,-7.34026,
100,48,-14.1233,
102,48,-14.6199,
104,48,-7.40112,
106,48,-1.55184,
108,48,-0.852918,
110,48,-6.43571,
112,48,-8.0612,
114,48,1.13895,
116,48,3.56442,
118,48,2.9593,
120,48,0.622979,
122,48,-2.20709,
124,48,-2.34076,
126,48,0.244008,
128,48,0.788434,
130,48,-1.8969,
132,48,-7.33412,
134,48,-6.84953,
136,48,-7.25583,
138,48,-19.292,
140,48,-2.90684,
142,48,0.989393,
144,48,-0.610301,
146,48,-1.20795,
148,48,2.98253,
150,48,3.6802,
152,48,2.18548,
154,48,2.34318,
156,48,3.61398,
158,48,4.35357,
160,48,3.7324,
162,48,0.910435,
164,48,-1.15532,
166,48,-0.466463,
168,48,-2.53376,
170,48,-7.91914,
172,48,-13.5385,
174,48,-3.19798,
176,48,4.1282,
178,48,7.02295,
180,48,6.4656,
-180,50,4.45112,
-178,50,-2.5187,
-176,50,-8.91039,
-174,50,-0.434438,
-172,50,-2.54946,
-170,50,-5.11446,
-168,50,1.50727,
-166,50,2.09795,
-164,50,-3.13451,
-162,50,-2.75111,
-160,50,1.59154,
-158,50,1.91687,
-156,50,2.53172,
-154,50,4.23027,
-152,50,4.74156,
-150,50,3.77879,
-148,50,1.47292,
-146,50,-1.1411,
-144,50,-0.835261,
-142,50,1.93359,
-140,50,3.31419,
-138,50,0.987239,
-136,50,-9.70822,
-134,50,-5.18092,
-132,50,0.414235,
-130,50,3.63872,
-128,50,4.74372,
-126,50,2.3696,
-124,50,-3.79495,
-122,50,-3.42469,
-120,50,-0.259693,
-118,50,1.19309,
-116,50,0.496296,
-114,50,-3.52647,
-112,50,-13.2576,
-110,50,-12.058,
-108,50,-5.35629,
-106,50,-2.62046,
-104,50,-2.51355,
-102,50,-4.58783,
-100,50,-7.47085,
-98,50,-3.83537,
-96,50,0.629584,
-94,50,2.1079,
-92,50,0.353248,
-90,50,-2.73076,
-88,50,0.773648,
-86,50,2.76476,
-84,50,0.491358,
-82,50,-9.49908,
-80,50,-6.89855,
-78,50,-2.90107,
-76,50,-1.12494,
-74,50,1.76937,
-72,50,1.74348,
-70,50,-4.33371,
-68,50,-4.24973,
-66,50,3.07914,
-64,50,4.59243,
-62,50,2.93693,
-60,50,-0.696544,
-58,50,-2.95926,
-56,50,-0.0970115,
-54,50,3.09822,
-52,50,3.99104,
-50,50,2.20135,
-48,50,-2.87982,
-46,50,-12.9691,
-44,50,-15.5862,
-42,50,-4.91036,
-40,50,1.01946,
-38,50,2.3764,
-36,50,-0.715714,
-34,50,-1.80505,
-32,50,1.92477,
-30,50,1.43937,
-28,50,-2.02783,
-26,50,-3.01974,
-24,50,0.0898433,
-22,50,2.30752,
-20,50,0.66428,
-18,50,-4.37354,
-16,50,0.642732,
-14,50,2.74581,
-12,50,1.58033,
-10,50,0.0232344,
-8,50,-4.43299,
-6,50,-8.32636,
-4,50,3.84505,
-2,50,6.97449,
0,50,5.68703,
2,50,-2.15468,
4,50,-4.28243,
6,50,2.27391,
8,50,0.467513,
10,50,-4.24881,
12,50,1.50931,
14,50,2.39852,
16,50,-1.4917,
18,50,-1.23491,
20,50,1.24359,
22,50,0.714959,
24,50,1.81025,
26,50,3.77312,
28,50,4.27764,
30,50,3.65669,
32,50,1.84336,
34,50,-0.472062,
36,50,-0.239735,
38,50,2.45413,
40,50,3.77172,
42,50,1.10741,
44,50,-9.37299,
46,50,-3.03913,
48,50,0.234179,
50,50,2.97987,
52,50,4.45234,
54,50,2.60604,
56,50,-0.713303,
58,50,-0.662646,
60,50,-0.33017,
62,50,1.01313,
64,50,1.29429,
66,50,-1.9319,
68,50,-12.2647,
70,50,-11.2043,
72,50,-3.93405,
74,50,-1.19105,
76,50,-0.688488,
78,50,-2.24369,
80,50,-6.26103,
82,50,-7.38545,
84,50,-2.37321,
86,50,-0.415137,
88,50,-1.06691,
90,50,-0.382377,
92,50,2.51427,
94,50,3.25325,
96,50,0.169005,
98,50,-12.7988,
100,50,-5.86081,
102,50,-2.24888,
104,50,-2.00199,
106,50,0.309144,
108,50,1.07675,
110,50,-3.08573,
112,50,-6.88079,
114,50,2.38113,
116,50,5.10261,
118,50,4.30597,
120,50,0.908184,
122,50,-2.5992,
124,50,-0.911352,
126,50,2.05088,
128,50,2.70335,
130,50,0.341765,
132,50,-5.44461,
134,50,-10.6727,
136,50,-11.9678,
138,50,-5.74147,
140,50,0.943005,
142,50,2.79196,
144,50,0.412241,
146,50,-0.973759,
148,50,1.72332,
150,50,0.444925,
152,50,-4.74777,
154,50,-6.72735,
156,50,-2.60915,
158,50,1.03151,
160,50,0.152654,
162,50,-6.35837,
164,50,-0.878877,
166,50,2.16459,
168,50,1.35998,
170,50,-0.497667,
172,50,-4.51867,
174,50,-10.2025,
176,50,1.96459,
178,50,5.40623,
180,50,4.45112,
-180,52,-1.75978,
-178,52,-23.8599,
-176,52,-2.42369,
-174,52,1.06417,
-172,52,-1.61859,
-170,52,-5.90342,
-168,52,0.746668,
-166,52,1.3913,
-164,52,-3.02584,
-162,52,1.40663,
-160,52,4.97321,
-158,52,4.36611,
-156,52,1.67997,
-154,52,1.6552,
-152,52,2.63799,
-150,52,1.98402,
-148,52,-0.377115,
-146,52,-2.88021,
-144,52,-2.54024,
-142,52,-0.288397,
-140,52,0.896868,
-138,52,-2.19547,
-136,52,-9.32871,
-134,52,-1.05846,
-132,52,2.0711,
-130,52,3.92397,
-128,52,4.15404,
-126,52,1.50526,
-124,52,-1.7978,
-122,52,-2.03458,
-120,52,-1.4713,
-118,52,0.237231,
-116,52,0.0116476,
-114,52,-2.92494,
-112,52,-6.40627,
-110,52,-5.59235,
-108,52,-2.28764,
-106,52,-0.807702,
-104,52,-1.25261,
-102,52,-2.45348,
-100,52,-5.78934,
-98,52,-10.9679,
-96,52,0.250625,
-94,52,4.72814,
-92,52,5.59253,
-90,52,3.76986,
-88,52,1.33542,
-86,52,1.29567,
-84,52,-0.892065,
-82,52,-15.0694,
-80,52,-2.71085,
-78,52,0.907023,
-76,52,-0.00031994,
-74,52,0.501812,
-72,52,1.2308,
-70,52,-3.20325,
-68,52,-4.63431,
-66,52,2.93535,
-64,52,4.67607,
-62,52,2.83361,
-60,52,-1.71412,
-58,52,-3.65812,
-56,52,-0.598,
-54,52,2.26057,
-52,52,3.05982,
-50,52,1.00454,
-48,52,-4.90354,
-46,52,-15.3879,
-44,52,-16.1,
-42,52,-4.5548,
-40,52,1.35104,
-38,52,2.3164,
-36,52,-1.20862,
-34,52,-2.42834,
-32,52,-0.348461,
-30,52,-3.51408,
-28,52,-8.02482,
-26,52,-5.45642,
-24,52,0.409323,
-22,52,3.24125,
-20,52,0.576966,
-18,52,-17.767,
-16,52,-0.46497,
-14,52,1.71637,
-12,52,0.116049,
-10,52,-0.65341,
-8,52,-3.30099,
-6,52,-15.9941,
-4,52,-0.647804,
-2,52,2.54229,
0,52,0.0963266,
2,52,-10.4255,
4,52,-0.0290971,
6,52,2.87781,
8,52,-0.418879,
10,52,-9.63002,
12,52,1.06213,
14,52,2.32238,
16,52,-1.02691,
18,52,2.1396,
20,52,5.11145,
22,52,4.18208,
24,52,1.44641,
26,52,1.47127,
28,52,2.25735,
30,52,1.88885,
32,52,0.216253,
34,52,-1.732,
36,52,-1.85043,
38,52,-0.0116406,
40,52,1.17224,
42,52,-2.48821,
44,52,-14.0974,
46,52,-1.32317,
48,52,0.974438,
50,52,2.94845,
52,52,3.90347,
54,52,2.33551,
56,52,1.01675,
58,52,-0.188638,
60,52,-2.99003,
62,52,-0.169506,
64,52,1.3017,
66,52,-0.624049,
68,52,-4.91058,
70,52,-8.71243,
72,52,-5.06912,
74,52,-1.53217,
76,52,0.015581,
78,52,-0.0294905,
80,52,-3.12496,
82,52,-19.0825,
84,52,-0.821453,
86,52,4.34926,
88,52,5.50456,
90,52,4.12138,
92,52,2.07054,
94,52,1.4791,
96,52,-1.02364,
98,52,-14.3503,
100,52,-3.28877,
102,52,0.69085,
104,52,-0.0956092,
106,52,-0.650066,
108,52,0.0802629,
110,52,-3.27954,
112,52,-7.92984,
114,52,1.90129,
116,52,4.94318,
118,52,4.12215,
120,52,0.159412,
122,52,-2.85631,
124,52,-0.693763,
126,52,1.47315,
128,52,1.63132,
130,52,-1.65308,
132,52,-10.8336,
134,52,-15.3865,
136,52,-17.679,
138,52,-4.56277,
140,52,1.73762,
142,52,3.02956,
144,52,0.255017,
146,52,-1.53803,
148,52,-0.715959,
150,52,-5.75907,
152,52,-10.9881,
154,52,-8.04632,
156,52,-1.71282,
158,52,2.56074,
160,52,1.19153,
162,52,-9.93593,
164,52,-2.85816,
166,52,0.799101,
168,52,0.224089,
170,52,-1.16143,
172,52,-4.95693,
174,52,-14.1196,
176,52,-1.97888,
178,52,0.845702,
180,52,-1.75978,
-180,54,-10.9628,
-178,54,-7.04885,
-176,54,-1.25742,
-174,54,1.69049,
-172,54,2.1427,
-170,54,1.05183,
-168,54,0.583293,
-166,54,-1.18688,
-164,54,-6.37704,
-162,54,1.811,
-160,54,5.34226,
-158,54,4.34224,
-156,54,-1.04306,
-154,54,-5.59982,
-152,54,-2.63555,
-150,54,-2.54017,
-148,54,-3.4508,
-146,54,-2.2766,
-144,54,-1.42487,
-142,54,-1.76503,
-140,54,-1.69976,
-138,54,-3.5308,
-136,54,-2.33871,
-134,54,1.46209,
-132,54,2.76745,
-130,54,3.41514,
-128,54,2.95122,
-126,54,1.24714,
-124,54,1.1369,
-122,54,-0.156699,
-120,54,-3.55974,
-118,54,-2.47174,
-116,54,-2.63742,
-114,54,-5.55491,
-112,54,-6.2781,
-110,54,-2.9356,
-108,54,-0.264472,
-106,54,-0.330893,
-104,54,-2.29496,
-102,54,-2.44507,
-100,54,-3.81405,
-98,54,-22.8943,
-96,54,-0.425818,
-94,54,5.3359,
-92,54,6.87102,
-90,54,5.50635,
-88,54,1.70666,
-86,54,-1.35719,
-84,54,-3.4297,
-82,54,-16.9111,
-80,54,-1.8143,
-78,54,2.06582,
-76,54,0.170167,
-74,54,-4.74595,
-72,54,-2.51371,
-70,54,-4.83403,
-68,54,-5.78283,
-66,54,1.48038,
-64,54,3.10828,
-62,54,0.823781,
-60,54,-3.29664,
-58,54,-1.43638,
-56,54,0.571432,
-54,54,1.40684,
-52,54,0.985038,
-50,54,-2.72249,
-48,54,-16.7437,
-46,54,-10.617,
-44,54,-12.5402,
-42,54,-8.46517,
-40,54,-0.166301,
-38,54,0.939498,
-36,54,-2.19425,
-34,54,-1.95562,
-32,54,-2.54905,
-30,54,-8.04102,
-28,54,-2.46539,
-26,54,-0.587478,
-24,54,2.77175,
-22,54,4.92953,
-20,54,2.80728,
-18,54,-3.43647,
-16,54,-1.68976,
-14,54,-1.80921,
-12,54,-7.11188,
-10,54,-6.34703,
-8,54,-5.81068,
-6,54,-9.8065,
-4,54,-7.33635,
-2,54,-6.39183,
0,54,-14.617,
2,54,-6.77327,
4,54,0.250014,
6,54,2.46152,
8,54,1.68785,
10,54,-0.185868,
12,54,0.757979,
14,54,0.0981474,
16,54,-4.26549,
18,54,2.22015,
20,54,5.59975,
22,54,4.48119,
24,54,-0.883863,
26,54,-5.44294,
28,54,-3.46331,
30,54,-3.08408,
32,54,-2.8277,
34,54,-1.29833,
36,54,-0.776156,
38,54,-1.58362,
40,54,-1.55665,
42,54,-4.40474,
44,54,-4.5227,
46,54,0.0997541,
48,54,0.957568,
50,54,2.18863,
52,54,2.75306,
54,54,2.05082,
56,54,2.48289,
58,54,0.599115,
60,54,-6.33134,
62,54,-1.97169,
64,54,0.238854,
66,54,-0.968175,
68,54,-2.43038,
70,54,-2.44816,
72,54,-1.66997,
74,54,-1.50627,
76,54,-0.977212,
78,54,0.0825691,
80,54,-1.78841,
82,54,-15.8794,
84,54,-0.0375462,
86,54,5.54699,
88,54,6.88967,
90,54,5.27403,
92,54,0.928175,
94,54,-2.27707,
96,54,-2.90699,
98,54,-10.2601,
100,54,-3.76288,
102,54,1.03404,
104,54,0.126865,
106,54,-4.38827,
108,54,-4.08165,
110,54,-5.2159,
112,54,-11.2191,
114,54,-0.969456,
116,54,2.70849,
118,54,2.08551,
120,54,-1.35564,
122,54,-0.807305,
124,54,1.15456,
126,54,1.56004,
128,54,0.469705,
130,54,-3.92084,
132,54,-7.82497,
134,54,-5.2709,
136,54,-10.4705,
138,54,-8.21356,
140,54,0.331716,
142,54,1.64684,
144,54,-1.0055,
146,54,-1.43484,
148,54,-2.78427,
150,54,-11.335,
152,54,-2.51435,
154,54,-1.55666,
156,54,0.842532,
158,54,3.9156,
160,54,2.91767,
162,54,-1.73768,
164,54,-3.5109,
166,54,-3.80851,
168,54,-6.90411,
170,54,-9.42931,
172,54,-12.5722,
174,54,-10.2706,
176,54,-6.64247,
178,54,-7.18233,
180,54,-10.9628,
-180,56,-7.32733,
-178,56,-5.18641,
-176,56,-3.58916,
-174,56,0.424951,
-172,56,2.90481,
-170,56,2.47219,
-168,56,-0.711438,
-166,56,-6.67519,
-164,56,-15.91,
-162,56,-0.464387,
-160,56,3.31055,
-158,56,2.14381,
-156,56,-4.62408,
-154,56,-9.21954,
-152,56,-4.95384,
-150,56,-4.25736,
-148,56,-2.17653,
-146,56,0.579036,
-144,56,1.21081,
-142,56,-0.566631,
-140,56,-2.15034,
-138,56,-2.46492,
-136,56,-0.449703,
-134,56,1.71467,
-132,56,2.01724,
-130,56,1.98293,
-128,56,1.28373,
-126,56,1.43622,
-124,56,2.62371,
-122,56,0.36934,
-120,56,-7.06613,
-118,56,-6.0154,
-116,56,-6.11852,
-114,56,-10.3555,
-112,56,-8.68513,
-110,56,-2.73149,
-108,56,-0.153914,
-106,56,-1.62738,
-104,56,-5.90354,
-102,56,-3.75292,
-100,56,-4.001,
-98,56,-20.7812,
-96,56,-2.08489,
-94,56,3.67858,
-92,56,5.1577,
-90,56,3.84401,
-88,56,-0.319669,
-86,56,-6.06425,
-84,56,-7.52527,
-82,56,-14.292,
-80,56,-2.72646,
-78,56,1.95479,
-76,56,0.965013,
-74,56,-8.12766,
-72,56,-9.90898,
-70,56,-7.01017,
-68,56,-6.45492,
-66,56,-0.684804,
-64,56,0.104843,
-62,56,-3.13243,
-60,56,-3.19472,
-58,56,1.06166,
-56,56,2.54797,
-54,56,2.25157,
-52,56,0.679967,
-50,56,-3.85568,
-48,56,-7.84877,
-46,56,-3.51843,
-44,56,-5.45999,
-42,56,-14.6308,
-40,56,-2.45578,
-38,56,-0.869824,
-36,56,-2.01039,
-34,56,-0.349055,
-32,56,-3.51882,
-30,56,-8.81009,
-28,56,-0.3628,
-26,56,0.178135,
-24,56,2.59622,
-22,56,4.623,
-20,56,2.98909,
-18,56,-0.653996,
-16,56,-2.08827,
-14,56,-5.84262,
-12,56,-11.2855,
-10,56,-3.61767,
-8,56,-1.9098,
-6,56,-4.48362,
-4,56,-12.1885,
-2,56,-26.9132,
0,56,-11.7636,
2,56,-6.38123,
4,56,-2.76774,
6,56,0.566759,
8,56,2.30543,
10,56,1.62154,
12,56,-0.909127,
14,56,-4.90948,
16,56,-16.7737,
18,56,-0.431633,
20,56,3.50871,
22,56,2.13054,
24,56,-5.88549,
26,56,-9.42545,
28,56,-4.63122,
30,56,-4.15435,
32,56,-1.87548,
34,56,0.977371,
36,56,1.52014,
38,56,-0.537395,
40,56,-2.15607,
42,56,-3.27865,
44,56,-2.43906,
46,56,-0.349627,
48,56,-0.436933,
50,56,0.749521,
52,56,1.10378,
54,56,1.47221,
56,56,2.8679,
58,56,0.32201,
60,56,-12.0838,
62,56,-3.46513,
64,56,-1.35128,
66,56,-2.45711,
68,56,-2.02426,
70,56,-0.382745,
72,56,-0.00199423,
74,56,-2.18764,
76,56,-3.58413,
78,56,-1.14728,
80,56,-2.5404,
82,56,-16.6985,
84,56,-1.09306,
86,56,4.03107,
88,56,4.9956,
90,56,2.98779,
92,56,-2.95851,
94,56,-10.4818,
96,56,-5.00743,
98,56,-6.925,
100,56,-5.23158,
102,56,0.190944,
104,56,0.260922,
106,56,-6.03429,
108,56,-13.9537,
110,56,-7.05954,
112,56,-10.0098,
114,56,-7.37769,
116,56,-2.30247,
118,56,-1.5239,
120,56,-1.79355,
122,56,1.15438,
124,56,2.76561,
126,56,2.44821,
128,56,0.77021,
130,56,-2.97731,
132,56,-3.03584,
134,56,-1.22328,
136,56,-4.60817,
138,56,-13.0305,
140,56,-2.13844,
142,56,-0.585945,
144,56,-1.6029,
146,56,0.075004,
148,56,-2.7995,
150,56,-10.2873,
152,56,-0.63277,
154,56,-0.768285,
156,56,0.190964,
158,56,2.93145,
160,56,2.44303,
162,56,0.246812,
164,56,-2.25903,
166,56,-7.31594,
168,56,-10.7831,
170,56,-5.73993,
172,56,-3.9197,
174,56,-5.24223,
176,56,-10.2253,
178,56,-13.0373,
180,56,-7.32733,
-180,58,-10.3439,
-178,58,-10.6263,
-176,58,-10.7347,
-174,58,-3.45383,
-172,58,0.855933,
-170,58,0.774662,
-168,58,-4.51686,
-166,58,-11.3958,
-164,58,-7.09111,
-162,58,-4.69589,
-160,58,-1.17829,
-158,58,-1.02824,
-156,58,-2.08721,
-154,58,-1.0734,
-152,58,-1.41182,
-150,58,-2.50039,
-148,58,-1.2399,
-146,58,1.24073,
-144,58,1.73976,
-142,58,-0.700477,
-140,58,-3.48342,
-138,58,-3.43605,
-136,58,-1.51078,
-134,58,-0.0540447,
-132,58,-0.290767,
-130,58,-0.512822,
-128,58,-1.24878,
-126,58,0.839559,
-124,58,2.39703,
-122,58,-1.05989,
-120,58,-13.561,
-118,58,-6.1473,
-116,58,-6.34544,
-114,58,-11.2621,
-112,58,-11.3022,
-110,58,-3.26266,
-108,58,-1.14041,
-106,58,-4.75214,
-104,58,-13.3402,
-102,58,-5.16281,
-100,58,-6.1208,
-98,58,-20.0915,
-96,58,-5.21539,
-94,58,-1.1469,
-92,58,-0.856047,
-90,58,-2.88275,
-88,58,-7.43118,
-86,58,-17.8867,
-84,58,-13.853,
-82,58,-11.7617,
-80,58,-4.56365,
-78,58,1.01882,
-76,58,1.77822,
-74,58,-2.49559,
-72,58,-8.78492,
-70,58,-7.11648,
-68,58,-5.11569,
-66,58,-1.55845,
-64,58,-2.86163,
-62,58,-8.19224,
-60,58,-2.38136,
-58,58,1.7491,
-56,58,3.0411,
-54,58,2.72467,
-52,58,1.20785,
-50,58,-2.59816,
-48,58,-4.47683,
-46,58,-1.54468,
-44,58,-3.20199,
-42,58,-11.4063,
-40,58,-3.64144,
-38,58,-1.87646,
-36,58,-0.874958,
-34,58,1.14961,
-32,58,-3.04358,
-30,58,-10.2446,
-28,58,-0.896265,
-26,58,-2.10216,
-24,58,-0.187747,
-22,58,2.25256,
-20,58,1.27404,
-18,58,-0.644051,
-16,58,-2.8094,
-14,58,-6.13538,
-12,58,-2.56074,
-10,58,1.39972,
-8,58,1.87192,
-6,58,-1.58352,
-4,58,-11.9977,
-2,58,-16.2916,
0,58,-13.8398,
2,58,-14.769,
4,58,-11.4747,
6,58,-3.53683,
8,58,0.363328,
10,58,-0.0626385,
12,58,-5.36387,
14,58,-8.47316,
16,58,-7.20509,
18,58,-5.41112,
20,58,-1.42861,
22,58,-2.19099,
24,58,-4.38201,
26,58,-1.25722,
28,58,-0.596692,
30,58,-1.92753,
32,58,-1.34985,
34,58,1.24063,
36,58,1.74542,
38,58,-0.932655,
40,58,-3.52209,
42,58,-3.94297,
44,58,-3.56185,
46,58,-2.80515,
48,58,-3.03207,
50,58,-0.866847,
52,58,-1.05019,
54,58,0.0599028,
56,58,1.98414,
58,58,-1.57863,
60,58,-19.3536,
62,58,-3.15332,
64,58,-2.47478,
66,58,-4.30289,
68,58,-2.47723,
70,58,0.137852,
72,58,0.171759,
74,58,-4.19934,
76,58,-7.88717,
78,58,-2.95469,
80,58,-4.93118,
82,58,-26.0343,
84,58,-3.98772,
86,58,-0.700606,
88,58,-1.43546,
90,58,-4.56537,
92,58,-9.93856,
94,58,-12.7317,
96,58,-6.78025,
98,58,-5.59912,
100,58,-5.5428,
102,58,-1.08585,
104,58,0.396786,
106,58,-3.11943,
108,58,-13.3832,
110,58,-7.1144,
112,58,-5.15599,
114,58,-7.75995,
116,58,-12.4888,
118,58,-5.41884,
120,58,-1.79575,
122,58,1.24937,
124,58,2.71891,
126,58,2.52261,
128,58,1.11736,
130,58,-2.28639,
132,58,-2.35852,
134,58,-0.43537,
136,58,-2.92981,
138,58,-9.80691,
140,58,-3.76856,
142,58,-2.22824,
144,58,-0.712293,
146,58,1.73146,
148,58,-1.49259,
150,58,-13.2577,
152,58,-1.97727,
154,58,-3.30745,
156,58,-3.51329,
158,58,-0.284714,
160,58,0.50775,
162,58,0.30835,
164,58,-2.01516,
166,58,-5.19395,
168,58,-2.0994,
170,58,0.919787,
172,58,1.08026,
174,58,-2.54176,
176,58,-13.4973,
178,58,-13.0495,
180,58,-10.3439,
-180,60,-10.3193,
-178,60,-17.2731,
-176,60,-16.8677,
-174,60,-12.5453,
-172,60,-4.941,
-170,60,-4.48135,
-168,60,-12.7006,
-166,60,-4.92867,
-164,60,-1.74587,
-162,60,-5.35151,
-160,60,-9.04824,
-158,60,-2.80155,
-156,60,0.225894,
-154,60,0.972339,
-152,60,-0.593117,
-150,60,-2.5207,
-148,60,-2.50225,
-146,60,-0.295918,
-144,60,0.297392,
-142,60,-3.13549,
-140,60,-7.6247,
-138,60,-6.66897,
-136,60,-4.83673,
-134,60,-3.64451,
-132,60,-3.63213,
-130,60,-3.40293,
-128,60,-5.08136,
-126,60,-0.992252,
-124,60,0.57846,
-122,60,-5.12454,
-120,60,-10.6535,
-118,60,-3.71479,
-116,60,-4.95138,
-114,60,-9.84552,
-112,60,-11.6791,
-110,60,-3.47878,
-108,60,-2.50743,
-106,60,-9.84654,
-104,60,-10.6613,
-102,60,-5.23226,
-100,60,-9.78634,
-98,60,-12.7004,
-96,60,-9.08412,
-94,60,-17.4378,
-92,60,-13.7003,
-90,60,-10.3047,
-88,60,-11.4845,
-86,60,-11.7112,
-84,60,-13.8291,
-82,60,-10.3679,
-80,60,-6.14404,
-78,60,-0.788981,
-76,60,1.41779,
-74,60,-0.711327,
-72,60,-5.29116,
-70,60,-5.07351,
-68,60,-3.28574,
-66,60,-1.12198,
-64,60,-4.05658,
-62,60,-10.9342,
-60,60,-1.91652,
-58,60,1.10108,
-56,60,2.07349,
-54,60,2.11547,
-52,60,1.183,
-50,60,-2.2007,
-48,60,-4.98712,
-46,60,-2.07683,
-44,60,-3.48719,
-42,60,-9.36365,
-40,60,-3.46523,
-38,60,-2.41215,
-36,60,-0.633085,
-34,60,1.66092,
-32,60,-2.45781,
-30,60,-12.474,
-28,60,-3.06052,
-26,60,-7.90329,
-24,60,-6.97754,
-22,60,-2.60849,
-20,60,-1.64228,
-18,60,-1.87147,
-16,60,-4.75834,
-14,60,-6.28383,
-12,60,-0.450138,
-10,60,3.12284,
-8,60,3.17665,
-6,60,-0.81112,
-4,60,-12.6787,
-2,60,-13.5165,
0,60,-11.2712,
2,60,-11.1963,
4,60,-14.1896,
6,60,-12.7419,
8,60,-5.29746,
10,60,-5.63238,
12,60,-11.4784,
14,60,-3.07147,
16,60,-1.08189,
18,60,-5.40324,
20,60,-11.769,
22,60,-5.45479,
24,60,-1.51423,
26,60,0.652937,
28,60,0.123724,
30,60,-2.30062,
32,60,-3.69674,
34,60,-0.839868,
36,60,-0.0797484,
38,60,-3.90049,
40,60,-7.39899,
42,60,-6.54995,
44,60,-7.18102,
46,60,-7.37274,
48,60,-5.13927,
50,60,-1.68405,
52,60,-3.36356,
54,60,-2.38468,
56,60,-0.11269,
58,60,-5.6711,
60,60,-9.56557,
62,60,-2.03504,
64,60,-2.94685,
66,60,-5.8902,
68,60,-3.1994,
70,60,-0.0516164,
72,60,-0.56178,
74,60,-7.93764,
76,60,-10.5779,
78,60,-4.30301,
80,60,-7.96705,
82,60,-10.5523,
84,60,-6.32448,
86,60,-8.37071,
88,60,-6.55741,
90,60,-3.37247,
92,60,-3.18664,
94,60,-4.9989,
96,60,-7.25331,
98,60,-5.98205,
100,60,-4.90796,
102,60,-2.4983,
104,60,-0.293441,
106,60,-1.95329,
